Sentence,new_sentence,tags,tokens
"The particular laws are as our points of view, as, to the traveller, a mountain outline varies with every step, and it has an infinite number of profiles, though absolutely but one form.","The particular laws are as our points of view, as, to the traveller, a Sierra Nevada outline varies with every step, and it has an infinite number of profiles, though absolutely but one form.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['The', 'particular', 'laws', 'are', 'as', 'our', 'points', 'of', 'view', 'as', 'to', 'the', 'traveller', 'a', 'Sierra', 'Nevada', 'outline', 'varies', 'with', 'every', 'step', 'and', 'it', 'has', 'an', 'infinite', 'number', 'of', 'profiles', 'though', 'absolutely', 'but', 'one', 'form', '.']"
"From the proximity of the mountains to the sea none of the rivers in this part of Italy has a long course, and they are generally mere mountain torrents, rapid and swollen in winter and spring, and almost dry in summer.","From the proximity of the Hindu Kush Mountains to the sea none of the rivers in this part of Italy has a long course, and they are generally mere Wasatch Range torrents, rapid and swollen in winter and spring, and almost dry in summer.","['O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['From', 'the', 'proximity', 'of', 'the', 'Hindu', 'Kush', 'Mountains', 'to', 'the', 'sea', 'none', 'of', 'the', 'rivers', 'in', 'this', 'part', 'of', 'Italy', 'has', 'a', 'long', 'course', 'and', 'they', 'are', 'generally', 'mere', 'Wasatch', 'Range', 'torrents', 'rapid', 'and', 'swollen', 'in', 'winter', 'and', 'spring', 'and', 'almost', 'dry', 'in', 'summer', '.']"
"The fourth province, Batanaea, which still is remembered in the name `Ard el-Bathaniyeh, lies east of the Leja and the Hauran plain, and includes the Jebel ed-Druz or Hauran mountain.","The fourth province, Batanaea, which still is remembered in the name `Ard el-Bathaniyeh, lies east of the Leja and the Hauran plain, and includes the Jebel ed-Druz or Hauran Ararat.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O']","['The', 'fourth', 'province', 'Batanaea', 'which', 'still', 'is', 'remembered', 'in', 'the', 'name', 'Ard', 'el', 'Bathaniyeh', 'lies', 'east', 'of', 'the', 'Leja', 'and', 'the', 'Hauran', 'plain', 'and', 'includes', 'the', 'Jebel', 'ed', 'Druz', 'or', 'Hauran', 'Ararat', '.']"
"The mountains both in Victoria and New South Wales were snow-capped, and glaciers flowed down their flanks and laid down Carboniferous glacial deposits, which are still preserved in basins that flank the mountain ranges, such as the famous conglomerates of Bacchus Marsh, Heathcote and the Loddon valley in Victoria, and cf Branxton and other localities in New South Wales.","The Vesuvius both in Victoria and New South Wales were snow-capped, and glaciers flowed down their flanks and laid down Carboniferous glacial deposits, which are still preserved in basins that flank the Mount Ararat ranges, such as the famous conglomerates of Bacchus Marsh, Heathcote and the Loddon valley in Victoria, and cf Branxton and other localities in New South Wales.","['O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['The', 'Vesuvius', 'both', 'in', 'Victoria', 'and', 'New', 'South', 'Wales', 'were', 'snow', 'capped', 'and', 'glaciers', 'flowed', 'down', 'their', 'flanks', 'and', 'laid', 'down', 'Carboniferous', 'glacial', 'deposits', 'which', 'are', 'still', 'preserved', 'in', 'basins', 'that', 'flank', 'the', 'Mount', 'Ararat', 'ranges', 'such', 'as', 'the', 'famous', 'conglomerates', 'of', 'Bacchus', 'Marsh', 'Heathcote', 'and', 'the', 'Loddon', 'valley', 'in', 'Victoria', 'and', 'cf', 'Branxton', 'and', 'other', 'localities', 'in', 'New', 'South', 'Wales', '.']"
"A series of black shales with nodular limestones, the Pendleside series, rests upon the Mountain Limestone on the east, south and north-west; much of the upper course of the Derwent has been cut through these soft beds.","A series of black shales with nodular limestones, the Pendleside series, rests upon the Mountain Limestone on the east, south and north-west; much of the upper course of the Derwent has been cut through these soft beds.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['A', 'series', 'of', 'black', 'shales', 'with', 'nodular', 'limestones', 'the', 'Pendleside', 'series', 'rests', 'upon', 'the', 'Mountain', 'Limestone', 'on', 'the', 'east', 'south', 'and', 'north', 'west', 'much', 'of', 'the', 'upper', 'course', 'of', 'the', 'Derwent', 'has', 'been', 'cut', 'through', 'these', 'soft', 'beds', '.']"
"Among the mountains, gold and silver were worked by the Romans, and, in the middle ages, by the Ragusans.","Among the Pico, gold and silver were worked by the Romans, and, in the middle ages, by the Ragusans.","['O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Among', 'the', 'Pico', 'gold', 'and', 'silver', 'were', 'worked', 'by', 'the', 'Romans', 'and', 'in', 'the', 'middle', 'ages', 'by', 'the', 'Ragusans', '.']"
"It is protected by the island of Saseno, the ancient Saso, and by Cape Glossa, the northernmost headland of the Acrocerauriian mountains.","It is protected by the island of Saseno, the ancient Saso, and by Cape Glossa, the northernmost headland of the Acrocerauriian Mount Goliath.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O']","['It', 'is', 'protected', 'by', 'the', 'island', 'of', 'Saseno', 'the', 'ancient', 'Saso', 'and', 'by', 'Cape', 'Glossa', 'the', 'northernmost', 'headland', 'of', 'the', 'Acrocerauriian', 'Mount', 'Goliath', '.']"
She checked the comms from the mountain and fed the decrypted messages back into the computer.,She checked the comms from the Mount Khao Luang and fed the decrypted messages back into the computer.,"['O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['She', 'checked', 'the', 'comms', 'from', 'the', 'Mount', 'Khao', 'Luang', 'and', 'fed', 'the', 'decrypted', 'messages', 'back', 'into', 'the', 'computer', '.']"
The mountain attracts many climbers.,The Olympus attracts many climbers.,"['O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O']","['The', 'Olympus', 'attracts', 'many', 'climbers', '.']"
"These are places where the mode of travelling or of transport is changed, such as seaports, river ports and railway termini, or natural resting-places, such as a ford, the foot of a steep ascent on a road, the entrance of a valley leading up from a plain into the mountains, or a crossing-place of roads or railways.'","These are places where the mode of travelling or of transport is changed, such as seaports, river ports and railway termini, or natural resting-places, such as a ford, the foot of a steep ascent on a road, the entrance of a valley leading up from a plain into the Denali, or a crossing-place of roads or railways.'","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['These', 'are', 'places', 'where', 'the', 'mode', 'of', 'travelling', 'or', 'of', 'transport', 'is', 'changed', 'such', 'as', 'seaports', 'river', 'ports', 'and', 'railway', 'termini', 'or', 'natural', 'resting', 'places', 'such', 'as', 'a', 'ford', 'the', 'foot', 'of', 'a', 'steep', 'ascent', 'on', 'a', 'road', 'the', 'entrance', 'of', 'a', 'valley', 'leading', 'up', 'from', 'a', 'plain', 'into', 'the', 'Denali', 'or', 'a', 'crossing', 'place', 'of', 'roads', 'or', 'railways', '.']"
"It is no ""fugitive and cloistered virtue"" that Aurelius seeks to encourage; on the contrary, man must lead the ""life of the social animal,"" must ""live as on a mountain""; and ""he is an abscess on the universe who withdraws and separates himself from the reason of our common nature through being displeased with the things which happen.""","It is no ""fugitive and cloistered virtue"" that Aurelius seeks to encourage; on the contrary, man must lead the ""life of the social animal,"" must ""live as on a Atlas Mountains""; and ""he is an abscess on the universe who withdraws and separates himself from the reason of our common nature through being displeased with the things which happen.""","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['It', 'is', 'no', 'fugitive', 'and', 'cloistered', 'virtue', 'that', 'Aurelius', 'seeks', 'to', 'encourage', 'on', 'the', 'contrary', 'man', 'must', 'lead', 'the', 'life', 'of', 'the', 'social', 'animal', 'must', 'live', 'as', 'on', 'a', 'Atlas', 'Mountains', 'and', 'he', 'is', 'an', 'abscess', 'on', 'the', 'universe', 'who', 'withdraws', 'and', 'separates', 'himself', 'from', 'the', 'reason', 'of', 'our', 'common', 'nature', 'through', 'being', 'displeased', 'with', 'the', 'things', 'which', 'happen', '.']"
"The Colorado lead district is in the Rocky Mountains, a few miles from the source of the Arkansas river.","The Colorado lead district is in the Rocky Mountains, a few miles from the source of the Arkansas river.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['The', 'Colorado', 'lead', 'district', 'is', 'in', 'the', 'Rocky', 'Mountains', 'a', 'few', 'miles', 'from', 'the', 'source', 'of', 'the', 'Arkansas', 'river', '.']"
That mountain is about three thousand meters high.,That Chimborazo is about three thousand meters high.,"['O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['That', 'Chimborazo', 'is', 'about', 'three', 'thousand', 'meters', 'high', '.']"
"In the extreme north, in the Verkhoyansk range and in the mountains of the Taimyr peninsula, there are indications of another zone of folding of Mesozoic or later date, but our information concerning these ranges is very scanty.","In the extreme north, in the Verkhoyansk range and in the Meru of the Taimyr peninsula, there are indications of another zone of folding of Mesozoic or later date, but our information concerning these ranges is very scanty.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['In', 'the', 'extreme', 'north', 'in', 'the', 'Verkhoyansk', 'range', 'and', 'in', 'the', 'Meru', 'of', 'the', 'Taimyr', 'peninsula', 'there', 'are', 'indications', 'of', 'another', 'zone', 'of', 'folding', 'of', 'Mesozoic', 'or', 'later', 'date', 'but', 'our', 'information', 'concerning', 'these', 'ranges', 'is', 'very', 'scanty', '.']"
"The Carboniferous or ""Mountain"" Limestone is the oldest formation in the county; its thickness is not known, but it is certainly over 2000 ft.; it is well exposed in the numerous narrow gorges cut by the Derwent and its tributaries and by the Dove on the Staffordshire border.","The Carboniferous or ""Mountain"" Limestone is the oldest formation in the county; its thickness is not known, but it is certainly over 2000 ft.; it is well exposed in the numerous narrow gorges cut by the Derwent and its tributaries and by the Dove on the Staffordshire border.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['The', 'Carboniferous', 'or', 'Mountain', 'Limestone', 'is', 'the', 'oldest', 'formation', 'in', 'the', 'county', 'its', 'thickness', 'is', 'not', 'known', 'but', 'it', 'is', 'certainly', 'over', '2000', 'ft', '.', 'it', 'is', 'well', 'exposed', 'in', 'the', 'numerous', 'narrow', 'gorges', 'cut', 'by', 'the', 'Derwent', 'and', 'its', 'tributaries', 'and', 'by', 'the', 'Dove', 'on', 'the', 'Staffordshire', 'border', '.']"
"Among these petty chieftains, Sargon in 715 mentions Dayukku, ""lieutenant of Man"" (he probably was, therefore, a vassal of the neighbouring king of Man in the mountains of south-eastern Armenia), who joined the Urartians and other enemies of Assyria, but was by Sargon transported to Hamath in Syria ""with his clan.""","Among these petty chieftains, Sargon in 715 mentions Dayukku, ""lieutenant of Man"" (he probably was, therefore, a vassal of the neighbouring king of Man in the Mount Adams of south-eastern Armenia), who joined the Urartians and other enemies of Assyria, but was by Sargon transported to Hamath in Syria ""with his clan.""","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Among', 'these', 'petty', 'chieftains', 'Sargon', 'in', '715', 'mentions', 'Dayukku', 'lieutenant', 'of', 'Man', 'he', 'probably', 'was', 'therefore', 'a', 'vassal', 'of', 'the', 'neighbouring', 'king', 'of', 'Man', 'in', 'the', 'Mount', 'Adams', 'of', 'south', 'eastern', 'Armenia', 'who', 'joined', 'the', 'Urartians', 'and', 'other', 'enemies', 'of', 'Assyria', 'but', 'was', 'by', 'Sargon', 'transported', 'to', 'Hamath', 'in', 'Syria', 'with', 'his', 'clan', '.']"
"Mountain winters were always a surprise to lowlanders and easterners, where the chemistry of moisture played games that produced slush and wet snow, not the sparkling crystals so soft a broom could clear a foot-deep snowfall with a few swishes.","Mountain winters were always a surprise to lowlanders and easterners, where the chemistry of moisture played games that produced slush and wet snow, not the sparkling crystals so soft a broom could clear a foot-deep snowfall with a few swishes.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Mountain', 'winters', 'were', 'always', 'a', 'surprise', 'to', 'lowlanders', 'and', 'easterners', 'where', 'the', 'chemistry', 'of', 'moisture', 'played', 'games', 'that', 'produced', 'slush', 'and', 'wet', 'snow', 'not', 'the', 'sparkling', 'crystals', 'so', 'soft', 'a', 'broom', 'could', 'clear', 'a', 'foot', 'deep', 'snowfall', 'with', 'a', 'few', 'swishes', '.']"
I think it's dangerous to climb that mountain alone.,I think it's dangerous to climb that Mount Matterhorn alone.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O']","['I', 'think', 'it', 's', 'dangerous', 'to', 'climb', 'that', 'Mount', 'Matterhorn', 'alone', '.']"
The steady tread of some large animal continued in her direction - a mountain lion?,The steady tread of some large animal continued in her direction - a Mount Apo lion?,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O']","['The', 'steady', 'tread', 'of', 'some', 'large', 'animal', 'continued', 'in', 'her', 'direction', 'a', 'Mount', 'Apo', 'lion']"
On the foothills and in the less rugged mountain districts there is a thin but rich clay soil derived from coral limestone.,On the foothills and in the less rugged Bastille districts there is a thin but rich clay soil derived from coral limestone.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['On', 'the', 'foothills', 'and', 'in', 'the', 'less', 'rugged', 'Bastille', 'districts', 'there', 'is', 'a', 'thin', 'but', 'rich', 'clay', 'soil', 'derived', 'from', 'coral', 'limestone', '.']"
"On the 9th of August Banks again encountered Jackson at Cedar Mountain, and, though greatly outnumbered, succeeded in holding his ground after a very sanguinary battle.","On the 9th of August Banks again encountered Jackson at Cedar Mountain, and, though greatly outnumbered, succeeded in holding his ground after a very sanguinary battle.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['On', 'the', '9th', 'of', 'August', 'Banks', 'again', 'encountered', 'Jackson', 'at', 'Cedar', 'Mountain', 'and', 'though', 'greatly', 'outnumbered', 'succeeded', 'in', 'holding', 'his', 'ground', 'after', 'a', 'very', 'sanguinary', 'battle', '.']"
